flightId,airlineName,flightCode,departureAirportCode,arrivalAirportCode,departureTime,arrivalTime,durationMinutes,price
2478,NubeAir,NU,TZL,CPH,2025-09-03 16:23:00,2025-09-03 19:44:00,201,54.27
2479,EuroWings,EU,SNN,MCM,2025-07-21 02:36:00,2025-07-21 06:13:00,217,130.64
2480,SkyBridge,SK,HER,AAL,2025-09-10 19:02:00,2025-09-10 23:33:00,271,52.71
2481,CloudJet,CL,KEF,MSQ,2025-09-11 18:02:00,2025-09-11 22:49:00,287,252.29
2482,CloudJet,CL,LGW,RIX,2025-07-04 08:03:00,2025-07-04 10:34:00,151,426.91
2483,NubeAir,NU,GCI,CLJ,2025-08-15 09:10:00,2025-08-15 10:42:00,92,84.83
2484,SkyBridge,SK,SKP,FRA,2025-07-15 12:08:00,2025-07-15 13:11:00,63,361.08
2485,SkyBridge,SK,KVO,JER,2025-12-14 13:04:00,2025-12-14 15:33:00,149,77.04
2486,NubeAir,NU,BLL,SOB,2025-10-14 09:57:00,2025-10-14 13:03:00,186,304.94
2487,Aetherium Air,AE,RTM,KVO,2025-07-26 17:18:00,2025-07-26 19:52:00,154,107.0
2488,Aetherium Air,AE,SJJ,IEV,2025-07-18 02:09:00,2025-07-18 04:41:00,152,463.92
2489,CloudJet,CL,BEG,BCN,2025-07-08 20:04:00,2025-07-08 22:14:00,130,374.27
2490,CloudJet,CL,ARN,BUD,2025-12-07 17:00:00,2025-12-07 18:08:00,68,119.64
2491,CloudJet,CL,TGD,SKP,2025-07-29 04:00:00,2025-07-29 06:08:00,128,362.69
2492,CloudJet,CL,MUC,AMS,2025-10-26 02:37:00,2025-10-26 04:04:00,87,195.14
2493,SkyBridge,SK,DEB,CLJ,2025-10-17 15:23:00,2025-10-17 17:44:00,141,110.37
2494,SkyBridge,SK,CLJ,TIV,2025-11-15 00:26:00,2025-11-15 04:57:00,271,96.71
2495,NubeAir,NU,OTP,FCO,2025-07-29 08:42:00,2025-07-29 11:57:00,195,119.28
2496,SkyBridge,SK,JER,PRN,2025-11-10 08:04:00,2025-11-10 10:39:00,155,284.11
2497,SkyBridge,SK,OHD,FAO,2025-10-06 15:46:00,2025-10-06 17:12:00,86,145.05
2498,EuroWings,EU,SPU,AAL,2025-11-12 13:30:00,2025-11-12 15:57:00,147,94.53
2499,Aetherium Air,AE,ODS,CLJ,2025-07-24 19:13:00,2025-07-24 22:29:00,196,367.04
2500,NubeAir,NU,MUC,ATH,2025-10-28 17:18:00,2025-10-28 22:09:00,291,390.36
2501,NubeAir,NU,LUX,KBP,2025-11-13 03:19:00,2025-11-13 07:59:00,280,176.29
2502,NubeAir,NU,TZL,LGW,2025-11-22 10:39:00,2025-11-22 12:04:00,85,495.78
2503,CloudJet,CL,RKV,TZL,2025-09-17 07:07:00,2025-09-17 10:49:00,222,465.12
2504,CloudJet,CL,GME,MUC,2025-10-16 01:42:00,2025-10-16 06:42:00,300,449.53
2505,NubeAir,NU,MLA,FAE,2025-11-01 23:56:00,2025-11-02 04:40:00,284,63.61
2506,SkyBridge,SK,VNT,BNX,2025-09-15 04:35:00,2025-09-15 09:11:00,276,402.78
2507,Aetherium Air,AE,BRQ,NYO,2025-07-29 15:59:00,2025-07-29 19:33:00,214,497.32
2508,NubeAir,NU,IEV,MLA,2025-08-16 12:04:00,2025-08-16 14:12:00,128,164.71
2509,SkyBridge,SK,GOT,LGW,2025-09-22 01:00:00,2025-09-22 02:51:00,111,147.77
2510,EuroWings,EU,ACI,ARN,2025-08-26 09:31:00,2025-08-26 13:49:00,258,213.43
2511,Aetherium Air,AE,NYO,VNT,2025-09-22 16:41:00,2025-09-22 18:54:00,133,244.27
2512,SkyBridge,SK,BLL,SKG,2025-08-14 17:52:00,2025-08-14 20:32:00,160,113.34
2513,NubeAir,NU,SLD,KFZ,2025-12-29 16:12:00,2025-12-29 18:44:00,152,196.14
2514,Aetherium Air,AE,PLQ,GDN,2025-07-04 18:51:00,2025-07-04 22:04:00,193,287.35
2515,SkyBridge,SK,BNX,ZRH,2025-12-22 12:37:00,2025-12-22 17:33:00,296,372.48
2516,NubeAir,NU,LHR,RIX,2025-07-07 23:28:00,2025-07-08 02:43:00,195,159.28
2517,Aetherium Air,AE,DUS,KEF,2025-12-28 08:09:00,2025-12-28 09:47:00,98,447.26
2518,CloudJet,CL,KUN,VCE,2025-09-10 22:03:00,2025-09-11 00:12:00,129,228.88
2519,CloudJet,CL,INN,STN,2025-08-18 08:17:00,2025-08-18 09:29:00,72,290.0
2520,NubeAir,NU,BCN,SJJ,2025-11-15 19:39:00,2025-11-15 21:52:00,133,497.15
2521,SkyBridge,SK,FCO,VNT,2025-07-24 10:38:00,2025-07-24 12:42:00,124,421.63
2522,Aetherium Air,AE,KVO,RKV,2025-07-29 13:55:00,2025-07-29 17:50:00,235,305.05
2523,Aetherium Air,AE,CRL,KLV,2025-09-11 16:45:00,2025-09-11 20:24:00,219,361.48
2524,SkyBridge,SK,SNN,NYO,2025-07-31 13:03:00,2025-07-31 16:40:00,217,319.01
2525,EuroWings,EU,BOJ,PLQ,2025-07-03 00:11:00,2025-07-03 03:03:00,172,248.57
2526,Aetherium Air,AE,SOB,LED,2025-10-27 13:47:00,2025-10-27 17:30:00,223,250.92
2527,CloudJet,CL,LUX,KVO,2025-11-30 00:40:00,2025-11-30 01:55:00,75,283.25
2528,SkyBridge,SK,BZY,AAL,2025-10-13 02:48:00,2025-10-13 05:46:00,178,83.99
2529,NubeAir,NU,BRN,TZL,2025-11-04 06:15:00,2025-11-04 07:22:00,67,437.09
2530,CloudJet,CL,NYO,STN,2025-09-06 05:47:00,2025-09-06 09:52:00,245,220.82
2531,CloudJet,CL,DBV,VNO,2025-11-23 01:26:00,2025-11-23 06:14:00,288,246.0
2532,CloudJet,CL,KSC,KVO,2025-10-29 20:06:00,2025-10-29 22:38:00,152,117.44
2533,NubeAir,NU,JER,LHR,2025-11-30 00:56:00,2025-11-30 02:56:00,120,229.97
2534,EuroWings,EU,LPX,OHD,2025-09-13 09:53:00,2025-09-13 13:00:00,187,492.81
2535,EuroWings,EU,MBX,BZY,2025-10-20 06:27:00,2025-10-20 10:41:00,254,338.29
2536,SkyBridge,SK,VNO,CRL,2025-09-09 19:45:00,2025-09-10 00:34:00,289,66.14
2537,SkyBridge,SK,BNX,BRQ,2025-09-20 15:21:00,2025-09-20 17:05:00,104,58.38
2538,Aetherium Air,AE,OHD,NYO,2025-09-20 12:18:00,2025-09-20 14:46:00,148,359.51
2539,NubeAir,NU,HEL,RIX,2025-08-14 16:10:00,2025-08-14 20:49:00,279,145.93
2540,EuroWings,EU,MXP,POW,2025-09-04 18:17:00,2025-09-04 19:20:00,63,229.99
2541,Aetherium Air,AE,OHD,LHR,2025-10-23 12:43:00,2025-10-23 13:51:00,68,160.26
2542,EuroWings,EU,AMS,SPU,2025-09-10 10:48:00,2025-09-10 14:55:00,247,429.64
2543,CloudJet,CL,SVO,MXP,2025-10-21 16:20:00,2025-10-21 20:05:00,225,480.19
2544,NubeAir,NU,BQT,SJJ,2025-07-05 13:10:00,2025-07-05 14:10:00,60,408.86
2545,EuroWings,EU,KSC,LIS,2025-11-12 10:12:00,2025-11-12 12:30:00,138,182.83
2546,NubeAir,NU,LHR,OPO,2025-10-07 19:28:00,2025-10-07 21:13:00,105,153.33
2547,SkyBridge,SK,MCM,HER,2025-08-25 14:17:00,2025-08-25 15:56:00,99,291.86
2548,CloudJet,CL,GCI,BLL,2025-07-14 03:11:00,2025-07-14 07:08:00,237,151.81
2549,Aetherium Air,AE,ZAG,BZY,2025-07-20 02:51:00,2025-07-20 04:44:00,113,81.31
2550,Aetherium Air,AE,BUD,LJU,2025-10-28 20:37:00,2025-10-29 01:18:00,281,102.11
2551,EuroWings,EU,STN,GCI,2025-09-28 16:36:00,2025-09-28 18:54:00,138,394.81
2552,NubeAir,NU,FRA,GVA,2025-07-07 22:36:00,2025-07-08 03:09:00,273,281.04
2553,Aetherium Air,AE,SKG,RMO,2025-09-22 20:03:00,2025-09-22 22:39:00,156,68.41
2554,CloudJet,CL,TGD,KRK,2025-11-05 04:06:00,2025-11-05 05:59:00,113,294.78
2555,CloudJet,CL,JER,BQT,2025-11-06 03:42:00,2025-11-06 08:05:00,263,289.93
2556,SkyBridge,SK,RKV,RIX,2025-10-26 13:18:00,2025-10-26 14:59:00,101,181.59
2557,EuroWings,EU,WAW,GOT,2025-08-02 08:13:00,2025-08-02 12:28:00,255,248.22
2558,Aetherium Air,AE,KRK,ARN,2025-12-19 07:24:00,2025-12-19 10:04:00,160,223.96
2559,Aetherium Air,AE,KFZ,VNT,2025-09-25 13:41:00,2025-09-25 17:11:00,210,377.31
2560,CloudJet,CL,VCE,LPX,2025-10-14 19:36:00,2025-10-14 21:08:00,92,344.5
2561,Aetherium Air,AE,MCM,VNO,2025-08-08 23:08:00,2025-08-09 03:52:00,284,106.16
2562,SkyBridge,SK,RTM,VAR,2025-11-25 16:00:00,2025-11-25 20:30:00,270,127.59
2563,SkyBridge,SK,BRU,RKV,2025-11-13 00:09:00,2025-11-13 03:07:00,178,488.77
2564,SkyBridge,SK,INN,LUX,2025-08-27 13:22:00,2025-08-27 17:28:00,246,370.44
2565,CloudJet,CL,BCN,GCI,2025-08-08 18:43:00,2025-08-08 20:48:00,125,88.44
2566,NubeAir,NU,POW,LIS,2025-11-15 02:11:00,2025-11-15 06:53:00,282,158.19
2567,CloudJet,CL,TZL,KEF,2025-12-25 15:23:00,2025-12-25 19:24:00,241,385.36
2568,CloudJet,CL,IVG,BRU,2025-11-29 19:18:00,2025-11-29 20:35:00,77,202.17
2569,EuroWings,EU,SOB,IEV,2025-12-08 20:47:00,2025-12-08 22:49:00,122,453.9
2570,Aetherium Air,AE,SKG,DUB,2025-10-17 08:30:00,2025-10-17 10:54:00,144,71.92
2571,EuroWings,EU,PLQ,OHD,2025-10-16 09:57:00,2025-10-16 14:25:00,268,225.44
2572,NubeAir,NU,OHD,AMS,2025-09-18 16:15:00,2025-09-18 19:25:00,190,79.76
2573,NubeAir,NU,KEF,BLL,2025-10-08 20:00:00,2025-10-08 21:45:00,105,55.37
2574,Aetherium Air,AE,IOM,ANR,2025-09-03 07:03:00,2025-09-03 10:21:00,198,394.69
2575,NubeAir,NU,KSC,SOB,2025-10-06 05:23:00,2025-10-06 06:28:00,65,342.79
2576,CloudJet,CL,TAY,CPH,2025-11-01 18:26:00,2025-11-01 22:01:00,215,329.64
2577,Aetherium Air,AE,RMO,SOF,2025-09-28 04:13:00,2025-09-28 06:38:00,145,488.37
2578,EuroWings,EU,DUS,BBU,2025-08-18 04:04:00,2025-08-18 05:46:00,102,270.19
2579,CloudJet,CL,FAE,KSC,2025-09-21 19:52:00,2025-09-21 21:12:00,80,59.04
2580,SkyBridge,SK,GIB,IVG,2025-10-19 10:14:00,2025-10-19 12:14:00,120,107.71
2581,Aetherium Air,AE,TLL,DEB,2025-07-25 11:24:00,2025-07-25 14:32:00,188,96.59
2582,CloudJet,CL,TIV,TGD,2025-12-19 00:29:00,2025-12-19 04:33:00,244,55.92
2583,Aetherium Air,AE,URE,BNX,2025-10-04 11:31:00,2025-10-04 13:23:00,112,487.68
2584,CloudJet,CL,RKV,DME,2025-09-13 14:12:00,2025-09-13 16:20:00,128,247.71
2585,CloudJet,CL,LHR,VCE,2025-08-08 06:19:00,2025-08-08 10:22:00,243,224.86
2586,Aetherium Air,AE,MAD,DUS,2025-12-26 06:30:00,2025-12-26 09:22:00,172,81.89
2587,SkyBridge,SK,KVO,BTS,2025-09-11 18:15:00,2025-09-11 20:56:00,161,171.77
2588,NubeAir,NU,OPO,TGD,2025-11-18 11:14:00,2025-11-18 15:42:00,268,110.62
2589,CloudJet,CL,CRL,SKG,2025-10-18 21:42:00,2025-10-19 02:16:00,274,175.4
2590,CloudJet,CL,MBX,FAO,2025-12-27 13:46:00,2025-12-27 16:48:00,182,494.36
2591,NubeAir,NU,MAD,VNT,2025-08-28 20:29:00,2025-08-28 21:48:00,79,70.28
2592,SkyBridge,SK,CRL,VCE,2025-11-08 21:47:00,2025-11-09 01:48:00,241,57.32
2593,SkyBridge,SK,LGW,MSQ,2025-10-31 07:20:00,2025-10-31 11:29:00,249,486.25
2594,NubeAir,NU,AGP,AEY,2025-08-11 18:35:00,2025-08-11 21:49:00,194,98.0
2595,CloudJet,CL,VAR,CPH,2025-07-18 07:33:00,2025-07-18 10:25:00,172,330.36
2596,NubeAir,NU,VCE,HER,2025-07-19 07:29:00,2025-07-19 12:16:00,287,221.61
2597,CloudJet,CL,RTM,VIE,2025-07-23 10:19:00,2025-07-23 15:04:00,285,62.33
2598,CloudJet,CL,GIB,SLD,2025-11-10 12:23:00,2025-11-10 14:29:00,126,214.67
2599,CloudJet,CL,DBV,DEB,2025-10-20 16:42:00,2025-10-20 18:42:00,120,83.46
2600,CloudJet,CL,BRU,LED,2025-08-28 13:49:00,2025-08-28 16:16:00,147,407.18
2601,NubeAir,NU,DEB,ZRH,2025-08-14 08:54:00,2025-08-14 10:29:00,95,188.57
2602,Aetherium Air,AE,LGW,SVO,2025-08-02 05:59:00,2025-08-02 08:35:00,156,51.7
2603,CloudJet,CL,HER,AEY,2025-12-26 11:28:00,2025-12-26 13:22:00,114,305.12
2604,SkyBridge,SK,INI,DEB,2025-07-03 03:01:00,2025-07-03 05:09:00,128,362.42
2605,CloudJet,CL,DEB,LGW,2025-08-12 21:51:00,2025-08-13 01:32:00,221,257.23
2606,NubeAir,NU,MLA,KUN,2025-09-11 04:42:00,2025-09-11 09:42:00,300,117.03
2607,SkyBridge,SK,RKV,MSQ,2025-12-25 07:13:00,2025-12-25 10:42:00,209,418.23
2608,CloudJet,CL,KFZ,SOB,2025-09-10 13:32:00,2025-09-10 18:19:00,287,472.09
2609,EuroWings,EU,GCI,MBX,2025-11-04 05:08:00,2025-11-04 06:39:00,91,461.96
2610,EuroWings,EU,SLD,AMS,2025-10-23 07:25:00,2025-10-23 10:43:00,198,211.82
2611,EuroWings,EU,TIV,BLL,2025-11-28 23:00:00,2025-11-29 03:42:00,282,111.12
2612,Aetherium Air,AE,STN,SKP,2025-07-13 02:48:00,2025-07-13 07:07:00,259,220.58
2613,CloudJet,CL,OTP,RIX,2025-12-02 12:46:00,2025-12-02 14:59:00,133,151.91
2614,Aetherium Air,AE,LIS,LJU,2025-10-31 04:11:00,2025-10-31 09:11:00,300,349.85
2615,NubeAir,NU,AEY,INI,2025-08-29 17:25:00,2025-08-29 18:44:00,79,414.56
2616,CloudJet,CL,KRK,BRN,2025-07-24 23:03:00,2025-07-25 02:24:00,201,491.52
2617,CloudJet,CL,RKV,RMO,2025-12-10 12:05:00,2025-12-10 13:48:00,103,288.76
2618,EuroWings,EU,KVO,ANR,2025-09-17 20:38:00,2025-09-18 01:38:00,300,113.29
2619,Aetherium Air,AE,MUC,TIV,2025-08-22 06:58:00,2025-08-22 10:18:00,200,298.94
2620,CloudJet,CL,BEG,OTP,2025-11-10 06:36:00,2025-11-10 10:38:00,242,433.16
2621,SkyBridge,SK,PRN,ZAG,2025-11-24 21:33:00,2025-11-25 00:41:00,188,397.83
2622,CloudJet,CL,VNT,TIV,2025-09-27 02:30:00,2025-09-27 04:44:00,134,433.15
2623,CloudJet,CL,CRL,CLJ,2025-08-13 05:28:00,2025-08-13 08:57:00,209,100.38
2624,Aetherium Air,AE,CPH,RMO,2025-12-04 15:06:00,2025-12-04 17:19:00,133,54.4
2625,SkyBridge,SK,KRK,WAW,2025-07-14 16:28:00,2025-07-14 21:05:00,277,399.82
2626,CloudJet,CL,DBV,MCM,2025-07-17 10:34:00,2025-07-17 13:08:00,154,107.25
2627,CloudJet,CL,SJJ,KVO,2025-12-07 14:45:00,2025-12-07 15:47:00,62,212.92
2628,CloudJet,CL,ZRH,AAL,2025-10-16 01:11:00,2025-10-16 03:28:00,137,329.75
2629,NubeAir,NU,SNN,SLD,2025-12-26 23:19:00,2025-12-27 01:26:00,127,207.99
2630,CloudJet,CL,WAW,PLQ,2025-12-25 01:04:00,2025-12-25 05:53:00,289,190.2
2631,NubeAir,NU,KSC,GOT,2025-07-06 19:18:00,2025-07-06 23:05:00,227,311.83
2632,NubeAir,NU,FAO,SOF,2025-08-22 23:46:00,2025-08-23 01:23:00,97,106.24
2633,NubeAir,NU,BRN,MXP,2025-08-14 17:00:00,2025-08-14 18:49:00,109,89.59
2634,Aetherium Air,AE,DEB,GOT,2025-12-05 04:51:00,2025-12-05 07:54:00,183,75.18
2635,Aetherium Air,AE,WAW,FRA,2025-10-14 13:54:00,2025-10-14 16:54:00,180,102.52
2636,EuroWings,EU,LJU,IEV,2025-10-24 19:56:00,2025-10-24 22:31:00,155,354.54
2637,SkyBridge,SK,KSC,SVO,2025-07-07 16:22:00,2025-07-07 20:29:00,247,193.5
2638,CloudJet,CL,KRK,GIB,2025-07-17 21:10:00,2025-07-18 01:39:00,269,225.59
2639,EuroWings,EU,GCI,SVO,2025-07-04 16:19:00,2025-07-04 18:13:00,114,308.07
2640,CloudJet,CL,TIV,BUD,2025-11-11 02:17:00,2025-11-11 03:40:00,83,206.89
2641,NubeAir,NU,TZL,ZAG,2025-12-29 17:27:00,2025-12-29 22:21:00,294,362.99
2642,Aetherium Air,AE,CLJ,GCI,2025-07-26 22:43:00,2025-07-27 01:53:00,190,344.15
2643,EuroWings,EU,ACI,TZL,2025-09-09 05:17:00,2025-09-09 10:17:00,300,76.33
2644,Aetherium Air,AE,MSQ,BNX,2025-07-28 23:44:00,2025-07-29 04:07:00,263,306.24
2645,NubeAir,NU,OUL,GVA,2025-09-04 17:08:00,2025-09-04 20:07:00,179,328.41
2646,NubeAir,NU,LJU,GVA,2025-10-24 12:50:00,2025-10-24 14:11:00,81,177.05
2647,CloudJet,CL,MUC,SVO,2025-12-25 21:39:00,2025-12-26 01:58:00,259,358.5
2648,CloudJet,CL,KLV,FRA,2025-12-16 14:26:00,2025-12-16 18:04:00,218,410.48
2649,Aetherium Air,AE,ORK,SZG,2025-07-31 04:15:00,2025-07-31 07:58:00,223,117.92
2650,NubeAir,NU,RIX,KRK,2025-08-11 09:41:00,2025-08-11 12:30:00,169,231.98
2651,CloudJet,CL,SLD,IVG,2025-12-14 04:03:00,2025-12-14 08:55:00,292,55.14
2652,Aetherium Air,AE,KLV,SOB,2025-08-16 13:39:00,2025-08-16 15:47:00,128,136.91
2653,EuroWings,EU,BRN,CRL,2025-12-29 06:11:00,2025-12-29 10:29:00,258,178.72
2654,SkyBridge,SK,FCO,VCE,2025-12-05 22:56:00,2025-12-06 01:48:00,172,155.42
2655,SkyBridge,SK,PLQ,AAL,2025-07-22 11:20:00,2025-07-22 13:54:00,154,372.67
2656,NubeAir,NU,JER,GME,2025-09-03 08:26:00,2025-09-03 11:57:00,211,254.94
2657,Aetherium Air,AE,BBU,BQT,2025-09-07 03:54:00,2025-09-07 05:30:00,96,323.62
2658,SkyBridge,SK,PLQ,VCE,2025-12-24 22:59:00,2025-12-25 02:30:00,211,252.9
2659,Aetherium Air,AE,HER,DME,2025-10-06 00:02:00,2025-10-06 03:12:00,190,179.87
2660,CloudJet,CL,RTM,KEF,2025-08-24 09:05:00,2025-08-24 13:17:00,252,239.15
2661,NubeAir,NU,AAL,RTM,2025-12-17 08:12:00,2025-12-17 12:02:00,230,77.12
2662,CloudJet,CL,DME,STN,2025-10-06 07:56:00,2025-10-06 12:33:00,277,378.92
2663,SkyBridge,SK,MUC,BQT,2025-09-05 17:39:00,2025-09-05 22:22:00,283,163.73
2664,Aetherium Air,AE,HEL,ORK,2025-07-12 18:08:00,2025-07-12 22:26:00,258,95.85
2665,NubeAir,NU,LHR,DUB,2025-10-25 15:24:00,2025-10-25 19:17:00,233,76.53
2666,NubeAir,NU,CPH,ZAG,2025-08-31 16:15:00,2025-08-31 21:11:00,296,136.05
2667,Aetherium Air,AE,IEV,OUL,2025-07-19 19:03:00,2025-07-19 21:22:00,139,82.71
2668,EuroWings,EU,MUC,LIS,2025-08-21 21:56:00,2025-08-22 01:14:00,198,79.97
2669,SkyBridge,SK,OTP,SJJ,2025-11-17 09:41:00,2025-11-17 11:55:00,134,196.28
2670,Aetherium Air,AE,AEY,MLA,2025-09-26 09:34:00,2025-09-26 12:02:00,148,132.95
2671,EuroWings,EU,LUX,JER,2025-11-10 17:18:00,2025-11-10 19:43:00,145,448.89
2672,CloudJet,CL,MLA,TEQ,2025-10-15 18:11:00,2025-10-15 21:09:00,178,149.81
2673,SkyBridge,SK,LJU,AMS,2025-11-24 00:31:00,2025-11-24 02:57:00,146,221.95
2674,EuroWings,EU,BNX,OUL,2025-10-16 20:54:00,2025-10-16 23:28:00,154,348.07
2675,NubeAir,NU,JER,MAD,2025-12-11 02:59:00,2025-12-11 05:37:00,158,481.47
2676,CloudJet,CL,GVA,KLV,2025-07-17 00:52:00,2025-07-17 03:57:00,185,322.54
2677,NubeAir,NU,PLQ,RVN,2025-11-24 23:03:00,2025-11-25 03:13:00,250,241.05
2678,CloudJet,CL,LIS,BQT,2025-08-07 05:05:00,2025-08-07 07:36:00,151,481.52
2679,SkyBridge,SK,BNX,INN,2025-07-14 23:20:00,2025-07-15 03:56:00,276,370.65
2680,EuroWings,EU,TZL,ANR,2025-11-29 09:18:00,2025-11-29 12:52:00,214,274.68
2681,EuroWings,EU,MBX,BNX,2025-07-05 08:39:00,2025-07-05 12:32:00,233,139.15
2682,Aetherium Air,AE,LPX,MSQ,2025-12-15 02:26:00,2025-12-15 06:20:00,234,201.77
2683,NubeAir,NU,RTM,GIB,2025-09-18 00:00:00,2025-09-18 02:13:00,133,101.02
2684,EuroWings,EU,MCM,SOF,2025-08-24 23:26:00,2025-08-25 00:34:00,68,291.13
2685,Aetherium Air,AE,LED,CLJ,2025-09-27 11:21:00,2025-09-27 14:33:00,192,333.4
2686,NubeAir,NU,IVG,LJU,2025-09-12 16:32:00,2025-09-12 18:56:00,144,216.04
2687,NubeAir,NU,IOM,KRK,2025-07-28 07:40:00,2025-07-28 10:06:00,146,174.09
2688,SkyBridge,SK,GIB,KFZ,2025-07-29 20:51:00,2025-07-29 22:58:00,127,132.69
2689,Aetherium Air,AE,TGD,MAD,2025-07-06 11:05:00,2025-07-06 15:08:00,243,237.84
2690,SkyBridge,SK,AAL,GIB,2025-07-28 10:54:00,2025-07-28 13:54:00,180,405.48
2691,CloudJet,CL,DBV,GME,2025-12-11 19:34:00,2025-12-11 22:25:00,171,286.07
2692,NubeAir,NU,MAD,TLL,2025-08-09 11:31:00,2025-08-09 15:09:00,218,138.64
2693,NubeAir,NU,NYO,AEY,2025-08-01 05:50:00,2025-08-01 09:47:00,237,284.09
2694,EuroWings,EU,ZAG,BRN,2025-12-29 09:31:00,2025-12-29 13:08:00,217,464.94
2695,Aetherium Air,AE,IVG,AMS,2025-12-01 13:56:00,2025-12-01 15:31:00,95,451.03
2696,NubeAir,NU,CRL,SOF,2025-12-16 18:50:00,2025-12-16 22:31:00,221,101.88
2697,SkyBridge,SK,IOM,IEV,2025-10-25 22:51:00,2025-10-26 02:40:00,229,170.4
2698,Aetherium Air,AE,MCM,LHR,2025-11-23 06:22:00,2025-11-23 08:18:00,116,158.51
2699,SkyBridge,SK,BQT,ATH,2025-07-22 22:55:00,2025-07-23 02:16:00,201,95.9
2700,CloudJet,CL,MAD,POW,2025-09-14 05:02:00,2025-09-14 07:10:00,128,238.89
2701,CloudJet,CL,BRU,LED,2025-07-30 00:57:00,2025-07-30 05:12:00,255,250.32
2702,EuroWings,EU,BLL,CRL,2025-07-19 22:12:00,2025-07-20 00:04:00,112,248.94
2703,CloudJet,CL,CRL,MSQ,2025-07-08 17:42:00,2025-07-08 20:02:00,140,51.39
2704,NubeAir,NU,ANR,WAW,2025-09-01 11:34:00,2025-09-01 15:20:00,226,496.17
2705,Aetherium Air,AE,LJU,GCI,2025-08-12 06:09:00,2025-08-12 10:25:00,256,474.08
2706,EuroWings,EU,EIN,ZAG,2025-09-07 05:45:00,2025-09-07 08:09:00,144,190.86
2707,NubeAir,NU,LPX,BEG,2025-07-10 03:48:00,2025-07-10 06:01:00,133,118.42
2708,Aetherium Air,AE,IEV,GDN,2025-11-27 18:14:00,2025-11-27 20:13:00,119,486.63
2709,NubeAir,NU,GDN,GME,2025-11-28 17:58:00,2025-11-28 22:15:00,257,310.83
2710,SkyBridge,SK,LUX,GVA,2025-07-03 03:20:00,2025-07-03 07:42:00,262,242.8
2711,CloudJet,CL,LGW,IVG,2025-08-03 12:01:00,2025-08-03 16:54:00,293,268.01
2712,NubeAir,NU,TIV,TIA,2025-10-04 10:51:00,2025-10-04 15:32:00,281,288.84
2713,NubeAir,NU,OTP,DUS,2025-11-13 20:53:00,2025-11-13 23:27:00,154,143.84
2714,SkyBridge,SK,CLJ,LIS,2025-08-10 03:22:00,2025-08-10 07:50:00,268,417.1
2715,SkyBridge,SK,DME,SLD,2025-11-27 02:53:00,2025-11-27 04:51:00,118,475.69
2716,NubeAir,NU,AGP,ANR,2025-11-10 17:10:00,2025-11-10 19:36:00,146,394.27
2717,Aetherium Air,AE,AMS,TEQ,2025-08-13 16:38:00,2025-08-13 19:56:00,198,54.29
2718,EuroWings,EU,ATH,ORK,2025-10-05 13:05:00,2025-10-05 15:26:00,141,78.85
2719,EuroWings,EU,RMO,EIN,2025-12-14 01:34:00,2025-12-14 06:05:00,271,270.28
2720,SkyBridge,SK,JER,SVO,2025-12-20 02:26:00,2025-12-20 06:50:00,264,373.2
2721,SkyBridge,SK,DBV,RVN,2025-12-27 00:01:00,2025-12-27 02:50:00,169,352.65
2722,EuroWings,EU,MLA,FCO,2025-12-21 16:50:00,2025-12-21 21:26:00,276,161.92
2723,Aetherium Air,AE,SJJ,BNX,2025-07-30 02:44:00,2025-07-30 06:30:00,226,74.64
2724,EuroWings,EU,ANR,HER,2025-12-07 11:04:00,2025-12-07 12:16:00,72,474.37
2725,Aetherium Air,AE,IVG,BRQ,2025-08-06 11:40:00,2025-08-06 14:15:00,155,95.79
2726,EuroWings,EU,GDN,ZAG,2025-08-15 09:32:00,2025-08-15 11:33:00,121,297.81
2727,Aetherium Air,AE,SLD,BUD,2025-11-25 04:32:00,2025-11-25 09:08:00,276,492.54
2728,Aetherium Air,AE,FAE,POW,2025-10-28 21:52:00,2025-10-29 00:16:00,144,207.8
2729,SkyBridge,SK,BOJ,EIN,2025-10-09 00:15:00,2025-10-09 03:24:00,189,303.18
2730,Aetherium Air,AE,SOB,LUX,2025-12-11 08:39:00,2025-12-11 10:58:00,139,286.28
2731,CloudJet,CL,DEB,LUX,2025-11-15 08:15:00,2025-11-15 12:23:00,248,392.32
2732,Aetherium Air,AE,SNN,LGW,2025-12-23 11:06:00,2025-12-23 13:55:00,169,109.65
2733,NubeAir,NU,BZY,SZG,2025-07-21 10:32:00,2025-07-21 14:39:00,247,372.67
2734,Aetherium Air,AE,BRN,IVG,2025-12-20 02:09:00,2025-12-20 03:10:00,61,119.1
2735,CloudJet,CL,DUB,ANR,2025-12-16 18:23:00,2025-12-16 21:09:00,166,109.5
2736,NubeAir,NU,SOB,PRN,2025-07-05 00:02:00,2025-07-05 02:00:00,118,409.73
2737,Aetherium Air,AE,ATH,PLQ,2025-10-17 00:48:00,2025-10-17 04:58:00,250,222.18
2738,SkyBridge,SK,BOJ,KFZ,2025-07-25 03:43:00,2025-07-25 08:12:00,269,205.16
2739,EuroWings,EU,LGW,BEG,2025-10-24 07:03:00,2025-10-24 12:01:00,298,176.0
2740,SkyBridge,SK,SNN,SJJ,2025-09-22 20:23:00,2025-09-23 00:01:00,218,479.38
2741,SkyBridge,SK,SLD,URE,2025-12-18 21:28:00,2025-12-18 23:19:00,111,190.84
